date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise,day_of_week,is_weekend,month,week_of_year,day_of_year,weather_condition,rain_mm,temperature,is_holiday,holiday_name,promo_flag,promo_type,event_flag,event_description,estimated_true_demand,planned_prep,actual_sales,waste_units,stockout_units,recent_waste_pressure,recent_stockout_pressure
2025-12-02,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.036246405975021,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9988691792631498,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.1,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9845849899130538,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2025-12-02,chocolate_cookie,midday,Chocolate Cookie,Dessert,7,1.1,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9918211417630288,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,8,8,8,0,0,0,0
2025-12-02,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9982060553384176,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,brownie,morning,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1075523977672197,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.998427185033193,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.086842890654496,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0751924692676529,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,fruit_tart,midday,Fruit Tart,Dessert,4,2.1,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0533636438066922,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0
2025-12-02,fruit_tart,evening,Fruit Tart,Dessert,7,2.1,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8570704943896258,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,6,6,6,0,0,0,0
2025-12-02,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0893306124929285,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.963367896469153,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0572581824859817,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,4.666666666666667,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9221973733407668,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0
2025-12-02,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,20,5.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9051940765357396,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,20,16,16,0,4,0,1
2025-12-02,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,1,5.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.158111098946496,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-02,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9234413546529509,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,brioche,midday,Brioche,Pastry,2,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0916885311241398,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2025-12-02,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0094736257149215,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9663903953311864,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-02,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,8.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9964136892535834,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-02,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8959124402774951,1,0,12,49,336,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,traditional_baguette,morning,Traditional Baguette,Bread,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9988996496312617,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,traditional_baguette,midday,Traditional Baguette,Bread,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9133807748883233,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,traditional_baguette,evening,Traditional Baguette,Bread,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9683644964548812,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,butter_croissant,morning,Butter Croissant,Pastry,0,4.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.074023965117566,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,butter_croissant,midday,Butter Croissant,Pastry,0,4.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.020335254124613,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8814263600895582,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,pain_au_chocolat,morning,Pain au Chocolat,Pastry,0,4.4,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0681190501531097,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9994320190472686,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9566251785272528,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,country_sourdough,morning,Country Sourdough,Bread,0,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0597341043127144,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,country_sourdough,midday,Country Sourdough,Bread,0,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9866234530418398,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,country_sourdough,evening,Country Sourdough,Bread,0,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.906747092807543,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1478247769159684,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9986170045687208,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9934891836414226,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9675915862615528,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0943972591566071,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9580097193486368,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brownie,morning,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.8764016112950717,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9457057870483218,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.106141968036383,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.066570572916569,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9795987477872112,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.109860411331238,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0598353783057506,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9786728509092316,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9867272115919136,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0263454185556349,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9334490440268948,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.000360405240748,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.024681069169063,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brioche,midday,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.8650427009113169,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.984854374194568,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9757555051707448,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.082245441596826,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-03,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8524402404951172,2,0,12,49,337,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,traditional_baguette,morning,Traditional Baguette,Bread,66,1.2023809523809523,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9694795184237032,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,79,60,60,0,19,0,1
2025-12-04,traditional_baguette,midday,Traditional Baguette,Bread,66,1.2202127659574469,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9614596282108332,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,71,78,71,7,0,1,0
2025-12-04,traditional_baguette,evening,Traditional Baguette,Bread,49,1.2265625,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.076805677113728,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,53,46,46,0,7,0,1
2025-12-04,butter_croissant,morning,Butter Croissant,Pastry,25,1.15,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9965162744508086,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,31,29,29,0,2,0,1
2025-12-04,butter_croissant,midday,Butter Croissant,Pastry,1,1.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.1436875716521897,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-04,butter_croissant,evening,Butter Croissant,Pastry,6,1.2666666666666666,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.052977070552511,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,6,6,6,0,0,0,0
2025-12-04,pain_au_chocolat,morning,Pain au Chocolat,Pastry,25,1.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9671821604648384,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,30,30,30,0,0,0,0
2025-12-04,pain_au_chocolat,midday,Pain au Chocolat,Pastry,2,1.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0191726957247167,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2025-12-04,pain_au_chocolat,evening,Pain au Chocolat,Pastry,5,1.25,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9716744952504434,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,5,4,4,0,1,0,1
2025-12-04,country_sourdough,morning,Country Sourdough,Bread,16,1.82,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0687516872392335,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,21,21,21,0,0,0,0
2025-12-04,country_sourdough,midday,Country Sourdough,Bread,11,1.94,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.893424182936719,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,11,11,11,0,0,0,0
2025-12-04,country_sourdough,evening,Country Sourdough,Bread,6,2.12,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9341043218742932,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,6,7,6,1,0,1,0
2025-12-04,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0364551934843935,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0980605158978898,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8238425123088641,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,chocolate_cookie,morning,Chocolate Cookie,Dessert,5,1.1,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.109957697279233,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,7,7,7,0,0,0,0
2025-12-04,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9887891897257596,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.849290003045027,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,brownie,morning,Brownie,Dessert,1,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.7598617726488529,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-04,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.8776491147353376,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9984236115323678,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,fruit_tart,morning,Fruit Tart,Dessert,1,3.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9947281569752892,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-04,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0506560347767449,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2025-12-04,fruit_tart,evening,Fruit Tart,Dessert,1,2.1,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.956041025795123,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-04,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9113567562843063,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9669530889871284,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0026888229529265,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,5.666666666666667,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0184618235964222,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,4,4,4,0,0,0,0
2025-12-04,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,27,5.636363636363637,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9368668240582076,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,28,30,28,2,0,1,0
2025-12-04,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0721157360268287,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9502882582620772,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,brioche,midday,Brioche,Pastry,3,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9304226110140076,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0
2025-12-04,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9566086792425368,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0859872140562086,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-04,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,2.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9893762837647472,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2025-12-04,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9444389197544184,3,0,12,49,338,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2025-12-05,traditional_baguette,morning,Traditional Baguette,Bread,86,1.2153061224489796,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0740886200358837,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,114,108,108,0,6,0,1
2025-12-05,traditional_baguette,midday,Traditional Baguette,Bread,73,1.1945652173913044,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.1714198831958995,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,96,89,89,0,7,0,1
2025-12-05,traditional_baguette,evening,Traditional Baguette,Bread,31,1.2159090909090908,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0167746107447158,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,32,39,32,7,0,1,0
2025-12-05,butter_croissant,morning,Butter Croissant,Pastry,13,1.19375,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.098707396869235,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,18,17,17,0,1,0,1
2025-12-05,butter_croissant,midday,Butter Croissant,Pastry,2,1.325,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0828862360459832,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,2,2,2,0,0,0,0
2025-12-05,butter_croissant,evening,Butter Croissant,Pastry,4,1.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9515488198673334,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,4,5,4,1,0,1,0
2025-12-05,pain_au_chocolat,morning,Pain au Chocolat,Pastry,16,1.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0021307344380983,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,20,20,20,0,0,0,0
2025-12-05,pain_au_chocolat,midday,Pain au Chocolat,Pastry,3,1.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.897396429623681,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,3,3,3,0,0,0,0
2025-12-05,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9836046186910692,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2025-12-05,country_sourdough,morning,Country Sourdough,Bread,18,1.7875,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.949904770469942,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,21,21,21,0,0,0,0
2025-12-05,country_sourdough,midday,Country Sourdough,Bread,10,1.7999999999999998,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9677691234259492,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,11,11,11,0,0,0,0
2025-12-05,country_sourdough,evening,Country Sourdough,Bread,5,1.9125,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9400083974895732,4,0,12,49,339,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0
2025-12-05,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9770322553443548,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2025-12-05,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.042578614901193,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2025-12-05,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9904406471648004,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2025-12-05,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.8508501441795692,4,0,12,49,339,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
